account_id,customer_id,branch_id,account_type,balance,opened_date,status
3793,3793,1,Current,475243.01,2024-12-26,Active
3794,3794,1,Current,89485.05,2019-08-29,Inactive
3795,3795,5,Fixed Deposit,474039.6,2021-04-14,Active
3796,3796,5,Fixed Deposit,236970.97,2016-11-12,Active
3797,3797,5,Fixed Deposit,417621.16,2020-06-14,Inactive
3798,3798,1,Current,181132.31,2016-11-27,Active
3799,3799,5,Fixed Deposit,279344.6,2019-08-30,Inactive
3800,3800,4,Savings,445202.44,2016-06-19,Inactive
3801,3801,5,Current,208625.47,2021-05-31,Inactive
3802,3802,5,Fixed Deposit,208340.82,2018-03-08,Inactive
3803,3803,5,Current,140489.5,2021-10-29,Active
3804,3804,2,Current,353344.72,2023-10-13,Closed
3805,3805,3,Fixed Deposit,446692.31,2022-11-11,Inactive
3806,3806,5,Fixed Deposit,170428.57,2020-10-05,Closed
3807,3807,4,Current,398504.62,2020-03-06,Inactive
3808,3808,5,Current,89709.78,2018-12-30,Active
3809,3809,3,Fixed Deposit,455332.89,2017-06-08,Active
3810,3810,4,Current,13672.48,2024-10-09,Active
3811,3811,1,Savings,78815.63,2018-12-01,Inactive
3812,3812,3,Fixed Deposit,115557.12,2021-05-02,Closed
3813,3813,2,Savings,479272.2,2023-06-30,Active
3814,3814,1,Current,434374.06,2025-01-30,Active
3815,3815,2,Savings,162664.32,2021-07-15,Inactive
3816,3816,1,Fixed Deposit,102841.54,2016-02-11,Closed
3817,3817,4,Fixed Deposit,369339.4,2020-07-29,Closed
3818,3818,1,Current,152327.95,2020-10-02,Closed
3819,3819,5,Fixed Deposit,192150.71,2020-10-27,Closed
3820,3820,5,Fixed Deposit,245824.07,2019-09-26,Inactive
3821,3821,2,Current,225053.18,2017-01-17,Closed
3822,3822,4,Fixed Deposit,474779.3,2021-06-24,Closed
3823,3823,4,Savings,373703.16,2023-12-28,Active
3824,3824,3,Fixed Deposit,492410.2,2021-12-20,Closed
3825,3825,2,Current,144668.72,2022-11-01,Active
3826,3826,5,Savings,402887.0,2018-06-20,Active
3827,3827,5,Savings,368786.04,2017-05-20,Active
3828,3828,1,Savings,100890.37,2025-01-31,Active
3829,3829,1,Fixed Deposit,153129.85,2017-01-04,Active
3830,3830,1,Current,369409.93,2022-07-14,Active
3831,3831,5,Savings,208268.63,2021-10-19,Inactive
3832,3832,2,Savings,359054.75,2020-09-24,Inactive
3833,3833,3,Savings,266724.04,2022-12-16,Inactive
3834,3834,4,Fixed Deposit,353377.18,2022-01-06,Closed
3835,3835,4,Savings,393674.55,2025-01-31,Inactive
3836,3836,4,Current,161103.58,2023-09-29,Closed
3837,3837,3,Fixed Deposit,314239.53,2021-09-17,Inactive
3838,3838,2,Current,78222.71,2022-11-26,Closed
3839,3839,1,Current,72080.44,2023-05-13,Active
3840,3840,5,Fixed Deposit,371208.77,2017-10-02,Inactive
3841,3841,5,Savings,365048.57,2021-08-07,Inactive
3842,3842,1,Fixed Deposit,434646.15,2019-09-08,Closed
3843,3843,4,Savings,323064.73,2023-05-26,Active
3844,3844,1,Current,344053.94,2019-06-29,Active
3845,3845,4,Fixed Deposit,364423.42,2020-07-29,Closed
3846,3846,5,Savings,478388.81,2016-07-13,Active
3847,3847,3,Savings,87099.39,2025-02-25,Closed
3848,3848,5,Fixed Deposit,107835.15,2023-01-09,Inactive
3849,3849,2,Savings,366669.76,2016-11-14,Inactive
3850,3850,5,Savings,320538.4,2022-04-30,Active
3851,3851,5,Fixed Deposit,72792.6,2015-09-07,Active
3852,3852,3,Fixed Deposit,182482.46,2015-07-28,Active
3853,3853,5,Fixed Deposit,102390.07,2018-12-19,Closed
3854,3854,3,Current,209519.82,2019-03-20,Inactive
3855,3855,4,Fixed Deposit,372086.34,2021-02-24,Inactive
3856,3856,2,Savings,404312.67,2025-06-09,Inactive
3857,3857,2,Savings,285950.81,2018-01-29,Inactive
3858,3858,3,Fixed Deposit,405570.97,2022-08-08,Inactive
3859,3859,5,Fixed Deposit,362789.86,2024-11-25,Active
3860,3860,4,Fixed Deposit,412609.65,2018-04-12,Closed
3861,3861,4,Savings,94210.57,2025-06-15,Active
3862,3862,4,Savings,81882.7,2019-10-09,Inactive
3863,3863,2,Fixed Deposit,450635.23,2022-04-05,Inactive
3864,3864,5,Current,359663.54,2017-08-12,Active
3865,3865,4,Fixed Deposit,447795.98,2020-02-16,Inactive
3866,3866,2,Fixed Deposit,475666.75,2017-05-11,Closed
3867,3867,2,Savings,75470.55,2023-08-02,Closed
3868,3868,1,Savings,396823.58,2022-11-17,Inactive
3869,3869,1,Fixed Deposit,95031.79,2022-03-05,Active
3870,3870,1,Current,380737.38,2025-01-20,Inactive
3871,3871,5,Fixed Deposit,442527.88,2023-06-10,Closed
3872,3872,5,Fixed Deposit,431947.89,2017-11-13,Inactive
3873,3873,3,Fixed Deposit,106082.28,2022-07-03,Closed
3874,3874,3,Fixed Deposit,257652.94,2022-09-11,Active
3875,3875,2,Fixed Deposit,267959.79,2017-01-18,Active
3876,3876,1,Savings,9651.17,2016-04-28,Inactive
3877,3877,2,Current,323058.01,2023-03-15,Closed
3878,3878,5,Current,55630.94,2020-05-09,Active
3879,3879,3,Savings,477093.0,2017-12-15,Closed
3880,3880,5,Savings,12397.45,2020-01-01,Active
3881,3881,5,Savings,389831.04,2017-02-17,Closed
3882,3882,5,Fixed Deposit,174775.53,2021-08-05,Active
3883,3883,1,Current,100220.91,2015-12-13,Inactive
3884,3884,5,Savings,29287.63,2023-05-04,Active
3885,3885,1,Fixed Deposit,208376.62,2017-12-21,Inactive
3886,3886,1,Savings,343699.99,2015-11-12,Inactive
3887,3887,1,Fixed Deposit,483739.89,2017-10-09,Active
3888,3888,4,Savings,317012.05,2024-08-20,Closed
3889,3889,2,Savings,104415.56,2020-12-05,Active
3890,3890,4,Current,233809.85,2022-07-07,Closed
3891,3891,2,Savings,58467.79,2015-08-01,Closed
3892,3892,1,Savings,57242.08,2022-08-10,Inactive
3893,3893,1,Savings,456729.35,2022-03-22,Active
3894,3894,1,Fixed Deposit,361113.67,2024-11-29,Inactive
3895,3895,2,Fixed Deposit,172126.53,2025-04-05,Closed
3896,3896,5,Current,466268.8,2019-06-20,Active
3897,3897,5,Fixed Deposit,365110.79,2018-02-24,Active
3898,3898,3,Fixed Deposit,97029.84,2022-09-20,Inactive
3899,3899,3,Savings,268538.08,2015-10-29,Closed
3900,3900,2,Current,325662.64,2023-06-10,Closed
3901,3901,3,Fixed Deposit,52711.15,2022-03-29,Inactive
3902,3902,2,Savings,45960.13,2022-02-25,Active
3903,3903,5,Fixed Deposit,197997.07,2022-01-06,Closed
3904,3904,2,Current,430062.08,2016-05-03,Closed
3905,3905,3,Savings,75913.91,2023-09-03,Inactive
3906,3906,4,Savings,9540.33,2018-06-07,Closed
3907,3907,2,Fixed Deposit,423589.67,2017-07-30,Inactive
3908,3908,4,Savings,405421.84,2017-10-12,Closed
3909,3909,1,Savings,358120.99,2015-07-21,Closed
3910,3910,5,Current,64973.46,2017-10-02,Closed
3911,3911,5,Current,411923.33,2023-07-12,Active
3912,3912,2,Current,60206.52,2023-11-17,Inactive
3913,3913,2,Current,467649.26,2021-06-13,Closed
3914,3914,3,Fixed Deposit,183978.61,2021-09-23,Inactive
3915,3915,2,Savings,423324.71,2016-07-02,Inactive
3916,3916,1,Fixed Deposit,389482.01,2024-02-06,Active
3917,3917,2,Current,465162.43,2022-01-24,Inactive
3918,3918,1,Current,307511.33,2021-08-25,Inactive
3919,3919,2,Fixed Deposit,247933.69,2020-12-18,Active
3920,3920,2,Fixed Deposit,310092.96,2017-11-23,Inactive
3921,3921,1,Current,213673.24,2022-07-26,Closed
3922,3922,1,Current,114872.42,2025-04-27,Active
3923,3923,3,Fixed Deposit,325397.04,2019-12-09,Active
3924,3924,3,Current,131269.87,2018-08-16,Active
3925,3925,1,Savings,350899.3,2022-11-15,Inactive
3926,3926,1,Savings,30265.25,2020-05-16,Active
3927,3927,5,Current,454082.27,2017-04-27,Inactive
3928,3928,4,Fixed Deposit,457189.07,2020-05-07,Closed
3929,3929,4,Current,212171.38,2018-09-24,Inactive
3930,3930,5,Savings,186073.11,2022-11-18,Closed
3931,3931,3,Current,143236.76,2024-07-19,Active
3932,3932,2,Current,240306.18,2016-01-19,Active
3933,3933,2,Current,231411.19,2023-07-26,Active
3934,3934,1,Savings,277915.76,2024-03-10,Active
3935,3935,5,Savings,20326.47,2019-11-20,Active
3936,3936,4,Fixed Deposit,115695.62,2020-01-05,Inactive
3937,3937,4,Current,381958.68,2024-12-09,Active
3938,3938,4,Savings,212478.83,2016-04-16,Active
3939,3939,5,Savings,258909.11,2019-09-07,Closed
3940,3940,3,Current,54593.68,2022-01-12,Closed
3941,3941,1,Fixed Deposit,54982.63,2024-10-15,Inactive
3942,3942,1,Current,43133.06,2017-09-26,Closed
3943,3943,1,Current,227028.6,2018-06-25,Active
3944,3944,1,Current,356598.0,2017-06-27,Inactive
3945,3945,1,Savings,406685.58,2015-12-14,Inactive
3946,3946,3,Fixed Deposit,476989.87,2024-07-21,Inactive
3947,3947,3,Savings,400712.3,2016-02-28,Active
3948,3948,1,Fixed Deposit,99080.24,2023-12-23,Active
3949,3949,5,Current,91681.21,2020-12-18,Closed
3950,3950,5,Fixed Deposit,178311.43,2023-10-28,Inactive
3951,3951,4,Fixed Deposit,127626.57,2021-04-04,Active
3952,3952,2,Savings,281067.67,2024-02-19,Inactive
3953,3953,2,Fixed Deposit,402023.06,2023-02-12,Active
3954,3954,5,Current,79135.65,2019-04-03,Inactive
3955,3955,3,Current,444928.62,2019-05-30,Inactive
3956,3956,2,Savings,177263.63,2024-10-24,Active
3957,3957,5,Savings,415515.83,2021-09-15,Closed
3958,3958,4,Savings,17010.23,2016-07-23,Inactive
3959,3959,4,Current,213356.21,2022-09-10,Inactive
3960,3960,3,Fixed Deposit,295067.78,2015-09-13,Active
3961,3961,1,Savings,224018.76,2018-12-13,Inactive
3962,3962,4,Savings,457050.77,2022-10-18,Active
3963,3963,1,Fixed Deposit,327896.49,2020-02-17,Closed
3964,3964,2,Fixed Deposit,384368.08,2020-10-13,Closed
3965,3965,1,Fixed Deposit,281897.47,2017-06-01,Closed
3966,3966,3,Fixed Deposit,2510.42,2022-11-20,Active
3967,3967,1,Current,392444.39,2019-07-16,Active
3968,3968,3,Fixed Deposit,304815.76,2016-04-13,Active
3969,3969,5,Current,323645.45,2023-07-01,Closed
3970,3970,4,Current,391879.61,2017-04-23,Closed
3971,3971,4,Fixed Deposit,112616.68,2022-11-25,Active
3972,3972,2,Current,295568.26,2016-06-12,Closed
3973,3973,1,Current,191728.4,2015-07-07,Closed
3974,3974,3,Savings,206032.72,2019-05-29,Inactive
3975,3975,1,Savings,108925.51,2022-09-15,Inactive
3976,3976,1,Current,240466.05,2017-08-18,Inactive
3977,3977,2,Savings,415627.31,2018-11-26,Inactive
3978,3978,4,Savings,106256.77,2019-10-20,Closed
3979,3979,5,Fixed Deposit,295896.56,2019-12-23,Inactive
3980,3980,5,Fixed Deposit,456072.85,2020-02-14,Closed
3981,3981,4,Savings,34430.8,2017-10-11,Inactive
3982,3982,2,Current,424212.64,2020-05-14,Closed
3983,3983,2,Savings,107956.78,2017-03-19,Active
3984,3984,5,Current,410087.05,2022-09-09,Closed
3985,3985,2,Savings,45422.39,2015-12-12,Active
3986,3986,2,Fixed Deposit,333013.63,2022-04-16,Active
3987,3987,3,Savings,424960.06,2022-08-11,Closed
3988,3988,1,Savings,185319.12,2019-11-04,Closed
3989,3989,5,Fixed Deposit,256964.66,2022-06-05,Closed
3990,3990,5,Current,450515.4,2021-10-02,Active
3991,3991,1,Current,481297.1,2019-02-27,Closed
3992,3992,5,Fixed Deposit,313354.38,2023-11-30,Inactive
3993,3993,5,Savings,407844.11,2016-06-27,Active
3994,3994,5,Current,447187.63,2015-10-22,Inactive
3995,3995,5,Savings,81197.45,2019-08-06,Active
3996,3996,4,Current,261451.2,2018-09-01,Closed
3997,3997,2,Fixed Deposit,491445.14,2016-10-24,Closed
3998,3998,3,Current,466320.98,2016-01-04,Closed
3999,3999,2,Savings,406123.27,2017-03-24,Inactive
4000,4000,5,Savings,209975.0,2024-07-30,Inactive
4001,4001,4,Fixed Deposit,47754.84,2024-12-27,Active
4002,4002,2,Current,282151.12,2024-03-17,Inactive
4003,4003,5,Current,46660.35,2018-08-29,Closed
4004,4004,1,Savings,255938.24,2016-02-18,Inactive
4005,4005,5,Current,395940.18,2019-08-31,Closed
4006,4006,4,Fixed Deposit,452002.0,2024-03-16,Active
4007,4007,4,Fixed Deposit,376326.12,2020-09-06,Closed
4008,4008,4,Fixed Deposit,318058.9,2019-01-18,Inactive
4009,4009,1,Fixed Deposit,177965.98,2018-07-18,Closed
4010,4010,1,Current,452456.03,2019-06-11,Active
4011,4011,5,Current,57134.01,2018-02-14,Inactive
4012,4012,1,Current,449893.91,2024-10-02,Closed
4013,4013,2,Savings,244265.89,2024-10-01,Closed
4014,4014,5,Fixed Deposit,112841.22,2021-04-15,Closed
4015,4015,4,Current,54397.43,2023-11-20,Inactive
4016,4016,5,Fixed Deposit,335344.21,2019-02-13,Inactive
4017,4017,2,Current,320359.31,2016-07-11,Closed
4018,4018,4,Fixed Deposit,320187.35,2020-12-06,Closed
4019,4019,4,Current,273852.42,2018-03-07,Closed
4020,4020,3,Fixed Deposit,215224.81,2022-12-03,Inactive
4021,4021,4,Fixed Deposit,156884.44,2016-07-28,Active
4022,4022,4,Savings,77321.68,2024-11-17,Inactive
4023,4023,1,Current,72027.51,2019-07-21,Inactive
4024,4024,5,Savings,412934.38,2016-08-18,Inactive
4025,4025,3,Fixed Deposit,273809.24,2020-05-15,Active
4026,4026,5,Fixed Deposit,480116.89,2024-11-27,Active
4027,4027,3,Fixed Deposit,200665.14,2019-11-07,Closed
4028,4028,5,Savings,307426.04,2019-02-01,Inactive
4029,4029,2,Current,198199.07,2018-11-21,Active
4030,4030,5,Current,301369.29,2022-03-14,Active
4031,4031,4,Savings,311996.29,2022-12-09,Active
4032,4032,1,Current,37852.67,2020-03-11,Active
4033,4033,5,Fixed Deposit,124894.29,2024-10-23,Closed
4034,4034,5,Fixed Deposit,407616.82,2019-06-25,Active
4035,4035,4,Savings,117091.8,2016-05-02,Inactive
4036,4036,4,Savings,171522.78,2018-02-20,Active
4037,4037,1,Current,161287.56,2018-04-26,Closed
4038,4038,1,Current,166892.91,2024-09-13,Closed
4039,4039,1,Savings,180797.78,2020-10-09,Inactive
4040,4040,3,Current,73177.64,2018-02-20,Active
4041,4041,5,Savings,215029.94,2017-01-01,Closed
4042,4042,1,Savings,348810.26,2022-07-25,Inactive
4043,4043,1,Fixed Deposit,208779.04,2023-11-19,Active
4044,4044,4,Fixed Deposit,242635.56,2018-02-14,Closed
4045,4045,1,Fixed Deposit,64261.86,2023-10-22,Inactive
4046,4046,5,Fixed Deposit,287044.05,2024-10-07,Closed
4047,4047,1,Fixed Deposit,270979.87,2017-02-08,Closed
4048,4048,1,Current,231400.81,2020-01-10,Closed
4049,4049,2,Savings,136477.8,2017-09-09,Inactive
4050,4050,3,Current,258968.83,2017-08-30,Active
4051,4051,2,Current,311651.21,2016-07-08,Inactive
4052,4052,4,Current,273411.59,2020-01-10,Closed
4053,4053,5,Fixed Deposit,402578.41,2023-07-21,Active
4054,4054,5,Current,348543.17,2019-09-03,Closed
4055,4055,4,Current,465224.59,2023-01-10,Inactive
4056,4056,5,Current,344655.88,2023-06-11,Active
4057,4057,3,Current,294587.74,2017-09-12,Inactive
4058,4058,1,Savings,62934.29,2018-01-10,Active
4059,4059,5,Fixed Deposit,91110.13,2017-06-01,Closed
4060,4060,4,Current,123951.85,2016-01-16,Inactive
4061,4061,1,Current,57580.87,2023-01-22,Inactive
4062,4062,1,Current,341700.26,2023-11-19,Active
4063,4063,2,Fixed Deposit,269370.92,2020-08-23,Closed
4064,4064,4,Savings,211203.16,2016-11-17,Active
4065,4065,4,Fixed Deposit,324161.63,2015-09-06,Active
4066,4066,5,Fixed Deposit,130692.77,2024-05-24,Inactive
4067,4067,5,Savings,190112.48,2021-07-12,Active
4068,4068,1,Savings,297464.58,2023-06-27,Closed
4069,4069,5,Current,403689.79,2017-05-20,Inactive
4070,4070,5,Fixed Deposit,125858.66,2015-09-26,Active
4071,4071,3,Current,499321.37,2019-07-17,Closed
4072,4072,3,Fixed Deposit,430920.57,2019-11-22,Closed
4073,4073,4,Current,249254.22,2017-03-06,Active
4074,4074,3,Current,131803.27,2020-10-26,Active
4075,4075,3,Current,212371.75,2017-06-05,Inactive
4076,4076,4,Current,170618.45,2020-09-29,Active
4077,4077,5,Current,391475.9,2017-05-21,Inactive
4078,4078,3,Savings,96951.47,2016-07-22,Closed
4079,4079,5,Savings,213150.58,2019-10-11,Active
4080,4080,3,Current,399666.05,2024-05-06,Inactive
4081,4081,2,Fixed Deposit,92978.35,2017-01-17,Inactive
4082,4082,3,Fixed Deposit,145306.03,2019-02-15,Active
4083,4083,4,Fixed Deposit,167667.04,2016-04-03,Closed
4084,4084,3,Savings,462750.79,2021-12-16,Active
4085,4085,4,Savings,427932.17,2021-01-29,Active
4086,4086,2,Savings,147762.05,2023-02-14,Inactive
4087,4087,4,Current,347280.87,2023-12-23,Inactive
4088,4088,3,Current,68033.94,2019-01-07,Inactive
4089,4089,5,Savings,195681.61,2023-03-12,Active
4090,4090,1,Savings,141184.37,2016-02-16,Active
4091,4091,1,Current,455448.74,2020-08-18,Closed
4092,4092,3,Fixed Deposit,398644.09,2018-11-01,Closed
4093,4093,4,Savings,4053.52,2020-10-28,Closed
4094,4094,1,Savings,237818.08,2019-10-30,Closed
4095,4095,4,Current,355772.56,2019-10-07,Closed
4096,4096,2,Savings,437434.78,2016-12-09,Active
4097,4097,5,Fixed Deposit,441356.8,2016-08-11,Inactive
4098,4098,4,Savings,465561.7,2025-04-09,Inactive
4099,4099,4,Savings,497113.8,2019-06-15,Inactive
4100,4100,3,Savings,319658.43,2023-09-27,Inactive
4101,4101,1,Savings,365492.98,2020-05-11,Active
4102,4102,1,Savings,264852.18,2018-08-23,Active
4103,4103,4,Current,114760.0,2017-12-13,Inactive
4104,4104,5,Fixed Deposit,193548.86,2025-01-19,Closed
4105,4105,1,Current,277499.71,2022-07-28,Closed
4106,4106,2,Current,491717.13,2017-09-16,Closed
4107,4107,2,Current,64830.43,2018-02-16,Closed
4108,4108,5,Fixed Deposit,375838.1,2025-03-25,Closed
4109,4109,3,Current,181652.56,2020-07-21,Inactive
4110,4110,1,Savings,338234.5,2018-08-02,Inactive
4111,4111,3,Current,326757.81,2025-02-22,Inactive
4112,4112,4,Current,370143.99,2021-07-31,Active
4113,4113,1,Savings,70831.91,2016-04-12,Active
4114,4114,2,Fixed Deposit,492378.02,2020-07-14,Inactive
4115,4115,5,Fixed Deposit,382909.64,2025-06-17,Closed
4116,4116,4,Fixed Deposit,470102.4,2021-04-28,Closed
4117,4117,1,Current,219755.79,2023-03-01,Inactive
4118,4118,2,Savings,332584.53,2021-06-03,Closed
4119,4119,2,Current,85690.8,2022-04-26,Active
4120,4120,5,Fixed Deposit,190373.98,2016-11-20,Active
4121,4121,1,Current,177461.47,2022-03-04,Active
4122,4122,5,Savings,400796.86,2016-02-07,Active
4123,4123,5,Current,481195.78,2021-06-26,Active
4124,4124,3,Current,357664.33,2015-11-11,Active
4125,4125,1,Current,304831.51,2015-09-16,Active
4126,4126,3,Fixed Deposit,273114.01,2018-04-11,Active
4127,4127,3,Fixed Deposit,447003.32,2015-10-23,Inactive
4128,4128,2,Current,6895.84,2017-11-27,Closed
4129,4129,1,Fixed Deposit,35492.67,2016-07-18,Inactive
4130,4130,4,Current,253073.08,2019-08-19,Closed
4131,4131,1,Current,173324.85,2020-02-28,Active
4132,4132,3,Current,127942.26,2021-01-26,Closed
4133,4133,3,Current,131681.9,2017-04-11,Active
4134,4134,5,Savings,409905.17,2022-02-25,Inactive
4135,4135,1,Current,301780.94,2015-11-12,Active
4136,4136,4,Fixed Deposit,392354.83,2023-02-03,Active
4137,4137,1,Fixed Deposit,343433.96,2018-12-22,Closed
4138,4138,3,Savings,322181.05,2016-09-10,Active
4139,4139,2,Fixed Deposit,228790.17,2020-07-18,Closed
4140,4140,5,Fixed Deposit,128472.93,2021-08-06,Closed
4141,4141,4,Fixed Deposit,284381.37,2024-05-17,Inactive
4142,4142,5,Fixed Deposit,257731.74,2018-12-01,Active
4143,4143,5,Savings,153731.45,2024-07-01,Inactive
4144,4144,4,Fixed Deposit,351835.71,2019-08-14,Inactive
4145,4145,1,Current,420033.09,2019-01-10,Closed
4146,4146,2,Current,189044.24,2018-09-10,Active
4147,4147,1,Fixed Deposit,493261.34,2019-09-24,Closed
4148,4148,4,Fixed Deposit,127063.98,2017-08-24,Inactive
4149,4149,2,Savings,415989.13,2024-08-08,Closed
4150,4150,2,Fixed Deposit,225315.7,2022-12-04,Closed
4151,4151,2,Savings,284438.57,2025-04-18,Active
4152,4152,2,Savings,492679.93,2019-03-29,Closed
4153,4153,5,Current,16011.7,2024-01-31,Active
4154,4154,5,Savings,491719.31,2021-06-11,Closed
4155,4155,5,Savings,356133.65,2017-03-24,Closed
4156,4156,2,Savings,73707.13,2019-05-14,Active
4157,4157,1,Savings,93372.02,2016-07-29,Active
4158,4158,1,Savings,32452.35,2016-03-03,Closed
4159,4159,4,Current,217551.29,2019-08-08,Active
4160,4160,1,Savings,254453.67,2016-06-03,Closed
4161,4161,5,Fixed Deposit,434050.01,2018-09-02,Closed
4162,4162,4,Fixed Deposit,193730.68,2021-06-23,Active
4163,4163,5,Savings,409097.1,2024-02-28,Active
4164,4164,3,Current,398632.93,2018-10-23,Inactive
4165,4165,1,Fixed Deposit,118380.67,2018-09-19,Closed
4166,4166,3,Current,325287.95,2024-09-13,Closed
4167,4167,1,Fixed Deposit,255657.04,2015-07-26,Active
4168,4168,4,Current,211148.94,2024-08-28,Closed
4169,4169,2,Savings,158116.06,2016-05-22,Inactive
4170,4170,5,Current,416196.71,2022-06-18,Active
4171,4171,1,Savings,100079.32,2021-07-01,Active
4172,4172,4,Current,458083.65,2022-03-13,Active
4173,4173,3,Current,471785.75,2019-05-05,Closed
4174,4174,5,Current,219329.9,2017-01-21,Active
4175,4175,3,Savings,451566.75,2023-05-24,Active
4176,4176,4,Current,486249.61,2020-12-19,Closed
4177,4177,4,Current,135067.6,2019-05-29,Active
4178,4178,1,Fixed Deposit,197100.7,2020-02-18,Inactive
4179,4179,3,Savings,354770.43,2023-07-26,Closed
4180,4180,2,Current,1791.24,2025-02-27,Inactive
4181,4181,5,Current,51185.22,2024-08-06,Closed
4182,4182,5,Current,386440.54,2021-12-02,Inactive
4183,4183,1,Fixed Deposit,307972.59,2018-05-04,Inactive
4184,4184,5,Savings,215518.36,2017-05-03,Closed
4185,4185,2,Current,277426.58,2018-01-02,Inactive
4186,4186,5,Fixed Deposit,284166.56,2023-08-17,Closed
4187,4187,4,Savings,194818.72,2023-02-21,Inactive
4188,4188,1,Fixed Deposit,117805.84,2015-10-13,Inactive
4189,4189,5,Fixed Deposit,260499.47,2022-08-29,Closed
4190,4190,5,Savings,236766.73,2022-11-29,Closed
4191,4191,4,Fixed Deposit,37251.28,2016-03-08,Active
4192,4192,3,Fixed Deposit,214948.4,2024-01-03,Inactive
4193,4193,4,Savings,285105.5,2024-08-30,Inactive
4194,4194,1,Fixed Deposit,297756.1,2019-11-15,Active
4195,4195,1,Savings,67217.82,2024-05-15,Closed
4196,4196,3,Current,424785.79,2019-02-10,Closed
4197,4197,5,Fixed Deposit,279974.84,2018-12-30,Active
4198,4198,4,Savings,152060.11,2024-11-08,Active
4199,4199,5,Savings,380765.16,2018-02-25,Closed
4200,4200,3,Savings,470431.84,2015-10-11,Inactive
4201,4201,3,Current,255737.88,2022-11-06,Active
4202,4202,4,Current,229002.16,2024-05-16,Closed
4203,4203,1,Fixed Deposit,374228.65,2019-07-01,Inactive
4204,4204,3,Current,301459.47,2016-02-15,Active
4205,4205,1,Fixed Deposit,336814.16,2015-08-06,Closed
4206,4206,5,Savings,140885.11,2016-05-04,Closed
4207,4207,5,Current,470042.73,2019-04-26,Inactive
4208,4208,3,Savings,82196.68,2020-03-22,Closed
4209,4209,4,Current,256601.16,2020-08-20,Active
4210,4210,4,Savings,405770.22,2018-10-12,Inactive
4211,4211,3,Current,458207.67,2018-12-23,Active
4212,4212,5,Current,340826.61,2023-07-03,Inactive
4213,4213,4,Savings,160161.26,2024-01-28,Closed
4214,4214,2,Savings,422616.0,2022-07-05,Active
4215,4215,2,Current,248975.54,2021-03-24,Active
4216,4216,5,Savings,469110.37,2022-09-16,Active
4217,4217,1,Fixed Deposit,200249.92,2018-03-28,Closed
4218,4218,3,Current,138279.38,2024-05-10,Active
4219,4219,4,Savings,106424.79,2017-08-05,Active
4220,4220,3,Current,495947.86,2017-03-07,Closed
4221,4221,2,Fixed Deposit,305902.24,2024-04-18,Closed
4222,4222,3,Savings,30146.97,2020-12-26,Inactive
4223,4223,5,Fixed Deposit,472714.61,2024-02-27,Closed
4224,4224,2,Savings,344734.81,2025-03-21,Closed
4225,4225,4,Savings,45954.64,2019-07-17,Inactive
4226,4226,1,Current,470857.16,2020-06-18,Closed
4227,4227,3,Savings,241253.69,2021-09-30,Active
4228,4228,3,Fixed Deposit,321098.73,2019-03-25,Active
4229,4229,1,Savings,287606.11,2021-04-14,Active
4230,4230,5,Savings,422076.41,2017-01-23,Active
4231,4231,1,Current,93778.96,2023-08-09,Active
4232,4232,1,Fixed Deposit,182000.93,2024-11-15,Inactive
4233,4233,1,Fixed Deposit,68945.98,2016-05-31,Active
4234,4234,1,Current,36369.21,2022-02-19,Inactive
4235,4235,5,Current,340562.23,2022-11-08,Active
4236,4236,4,Current,453119.43,2020-09-07,Closed
4237,4237,1,Fixed Deposit,287427.25,2016-07-22,Inactive
4238,4238,5,Fixed Deposit,164287.17,2018-05-22,Inactive
4239,4239,2,Fixed Deposit,71283.77,2025-01-26,Closed
4240,4240,5,Current,207188.98,2015-10-13,Closed
4241,4241,5,Savings,432737.05,2015-08-15,Inactive
4242,4242,3,Savings,297993.79,2025-03-07,Inactive
4243,4243,4,Savings,207296.38,2020-05-15,Closed
4244,4244,1,Fixed Deposit,396722.74,2019-01-03,Closed
4245,4245,2,Current,101890.11,2019-05-21,Inactive
4246,4246,5,Savings,107395.48,2017-03-27,Closed
4247,4247,1,Savings,129650.65,2024-06-03,Active
4248,4248,2,Current,387566.92,2018-09-12,Closed
4249,4249,5,Current,111667.74,2019-05-01,Active
4250,4250,1,Current,446308.53,2021-03-29,Active
4251,4251,3,Current,128760.76,2025-04-29,Active
4252,4252,3,Savings,210917.75,2020-12-13,Active
4253,4253,4,Current,489527.78,2024-08-23,Inactive
4254,4254,1,Fixed Deposit,215204.2,2025-05-05,Active
4255,4255,5,Fixed Deposit,110295.67,2022-08-14,Closed
4256,4256,3,Current,465543.52,2023-03-03,Closed
4257,4257,2,Fixed Deposit,152516.23,2019-04-28,Active
4258,4258,3,Savings,191929.91,2019-03-13,Closed
4259,4259,3,Current,457587.25,2023-07-27,Closed
4260,4260,1,Current,167662.26,2021-07-08,Inactive
4261,4261,4,Current,352639.27,2019-10-21,Inactive
4262,4262,3,Current,310317.44,2024-01-04,Inactive
4263,4263,1,Current,480499.55,2018-04-30,Active
4264,4264,2,Fixed Deposit,92203.36,2021-01-12,Active
4265,4265,5,Savings,270880.23,2022-07-26,Inactive
4266,4266,3,Savings,22210.08,2021-09-16,Closed
4267,4267,3,Fixed Deposit,14750.61,2024-09-21,Closed
4268,4268,1,Savings,50765.21,2018-06-13,Active
4269,4269,1,Current,389675.68,2018-03-11,Inactive
